LookId,SellerName,HedgeAdvisorName,AbaMemberBit,CommitPeriodGrp,LoanAmt,BaseLoanAmt,NoteRate,PropTypeName,PropUsageTypeName,PropUnitsCnt,MtgTypeName,LoanPurposeTypeName,DocumentationTypeName,AusTypeName,CreditScoreNum,LtvRatio,CltvRatio,EscrowImpoundBit,AppraisalWaiverBit,PropStateCd,RefiTypeName,RefiProgTypeName,AmortTypeName,AmortTermMonthsGrp,UnderwritingProgName,FirstTimeHomeBuyerBit,HighBalBit,PriorYrHighBalBit,GseAffordableProgBit,CraEligBit,BorrowerIncomeTypeName,CensusTractIncomeTypeName,CensusTractMinorityTypeName,LqaYellowBit,AmiLlpaCapEligBit,EligBit,ExecTypeName,ExecInvestorName,ExecMethodName,ProdCd,SpecName,Cpn,BaseSrvRate,ExcessSrvRate,BuyUpRate,BuyDnRate,BreakevenPrice,LlpaPrice,SpecPayupPrice,FeeAmt,VlipBit,LipBit,LirBit,LadBit,LacsBit,MasBit,LqaYellowProb,LoanAgeDays,BaseSrvMult,ExcessSrvMult,BuyUpMult,BuyDnMult,TotalDebtExpenseRatio,TotalMonthlyVerifiedIncomeAmt,UnknownTotalMonthlyVerifiedIncomeAmtBit,BenchMarginPrice,MarginPrice,WinBit,uidentifier
1931689,guaranteedrate,compass,0,7,262965,262965,7,singlefamily,primaryresidence,1,conf,purchase,full,du,802,68.666,68.666,1,0,nv,other,other,fixed,360,fnmafixed30,0,0,0,0,1,moderate,middle,upper middle,0,0,1,security,fglmc,buydn,fgf30s,bal 275k,6.5,0.25,0,0,0.24,99.409796,0,0.125,320,0,1,0,0,0,0,0.0499,33,4.783,3.797,3.77,5.07,49.83,4397,0,-0.3241,-0.810204,1,1
1931690,guaranteedrate,compass,0,7,198750,198750,8,condo,investment,1,conf,purchase,full,du,786,75,75,1,0,il,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal 200k,7,0.25,0.25,0.01,0,101.788852,-2.25,0.8125,320,0,0,0,0,0,0,0.0269,7,5.268,3.595,2.61,4.11,49.86,18655.85,0,-0.3241,-0.060148,0,1
1931692,guaranteedrate,compass,0,7,598500,598500,7.875,singlefamily,primaryresidence,1,conf,purchase,full,lp,749,95,95,1,0,ma,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7,0.25,0.135,0,0,101.80794,-0.625,0.003125,320,0,0,0,0,0,0,0,5,4.282,2.814,2.74,4.24,42.47,16470.93,0,-0.3241,-0.02006,0,1
1931693,guaranteedrate,compass,0,7,784310,784310,5.99,singlefamily,primaryresidence,1,conf,purchase,full,du,760,90,90,1,0,ca,other,other,fixed,360,fnmafixed30highbal,0,1,1,0,0,upper,middle,upper middle,0,0,1,security,fnma,buydn,fnf30s,hb,5.5,0.25,0,0,0.23,93.032356,-1.5,-0.000937,320,0,0,0,0,0,0,0.0205,4,5.748,4.352,4.269,6.089,37.94,19149.31,0,-0.3241,0.020356,0,1
1931694,guaranteedrate,compass,0,7,75500,75500,7.05,singlefamily,primaryresidence,1,conf,purchase,full,lp,761,88.304,88.304,1,0,pa,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,middle,very low,0,1,1,security,fglmc,buyup,fgf30s,bal  85k,6,0.25,0.25,0.06,0,101.853709,0,1.78125,320,0,0,0,0,0,0,0,5,4.238,4.88,3.77,5.07,30.17,5210.4,0,-0.3241,0.139709,0,1
1931695,guaranteedrate,compass,0,7,305910,305910,7.125,singlefamily,primaryresidence,1,conf,purchase,full,du,773,90,90,1,0,pa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,buyup,fgf30s,newprod,6,0.25,0.25,0.135,0,99.785164,-0.5,0.000122,320,0,0,0,0,0,0,0.0106,4,5.968,4.393,3.74,5.14,29.61,11211.85,0,-0.3241,0.010164,0,1
1931696,guaranteedrate,compass,0,7,289000,289000,6.875,singlefamily,investment,1,conf,purchase,full,lp,799,72.414,72.414,1,0,oh,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,97.10588,-2.125,0.000122,320,0,0,0,0,0,0,0,4,5.935,4.263,3.92,5.12,14.34,60611.52,0,-0.3241,-0.06012,0,1
1931697,guaranteedrate,compass,0,7,502500,502500,7.125,singlefamily,investment,1,conf,purchase,full,du,723,75,75,1,0,co,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buydn,fgf30s,nonowner,6.5,0.25,0,0,0.115,97.227532,-2.875,0.15625,320,0,0,0,0,0,0,0.0489,26,4.931,3.444,3.74,5.14,14.21,31613.92,0,-0.3241,-0.030468,0,1
1931698,guaranteedrate,compass,0,7,438464,436500,6.875,singlefamily,primaryresidence,1,conf,purchase,full,du,786,90.405,90.405,1,0,pa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.049984,-0.25,0.000122,320,0,0,0,0,0,0,0.0066,5,6.128,4.375,3.92,5.12,28.44,17481.49,0,-0.3241,0.039984,0,1
1931699,guaranteedrate,compass,0,7,535000,535000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,797,54.315,54.315,1,1,co,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fnma,buyup,fnf30s,newprod,6.5,0.25,0.03,0.25,0,101.141933,0,0.000122,320,0,0,0,0,0,0,0.005,5,4.276,2.434,3.521,4.901,34.09,29302.21,0,-0.3241,-0.010067,0,1
1931700,guaranteedrate,compass,0,7,335999,335999,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,730,70,70,1,0,fl,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,buyup,fgf30s,fl,6.5,0.25,0.25,0.135,0,101.822697,-0.25,0.007812,320,0,0,0,0,0,0,0.0413,4,5.568,3.738,2.96,4.46,41.06,11692.67,0,-0.3241,0.029697,0,1
1931701,guaranteedrate,compass,0,7,200000,200000,8.125,singlefamily,investment,1,conf,purchase,full,lp,799,80,80,1,1,md,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,buyup,fgf30s,bal 200k,7,0.25,0.25,0.135,0,100.211384,-3.75,0.8125,320,0,0,0,0,0,0,0,20,4.044,3.261,2.5,4,31.94,14166.67,0,-0.3241,-0.099616,0,1
1931702,guaranteedrate,compass,0,7,522500,522500,6.975,singlefamily,primaryresidence,1,conf,purchase,full,du,747,95,95,1,0,ct,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,low,1,0,1,security,fnma,buyup,fnf30s,ltv  95,6,0.25,0.005,0.25,0,98.836657,-0.625,0.003125,320,0,0,0,0,0,0,0.5987,5,5.804,4.073,4.08,5.67,49.96,11945.07,0,-0.3241,-0.050343,0,1
1931703,guaranteedrate,compass,0,7,1031250,1031250,7.875,singlefamily,investment,1,conf,purchase,full,du,811,75,75,1,0,hi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,upper middle,0,0,1,security,fnma,buyup,fnf30s,nonowner,7,0.25,0,0.155,0,100.489332,-2.125,0.28125,320,0,0,0,0,0,0,0.0058,6,4.343,2.748,3.131,4.362,23.11,17683,0,-0.3241,-0.029668,0,1
1931704,guaranteedrate,compass,0,7,333000,333000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,du,768,90,90,1,0,pa,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,1,moderate,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.01,0,0,100.80329,0,0.000122,320,0,1,0,1,0,0,0.0252,5,5.766,4.122,3.38,4.78,40.79,7054.57,0,-0.3241,-0.10971,0,1
1931705,guaranteedrate,compass,0,7,152222,152222,6.825,singlefamily,secondhome,1,conf,purchase,full,du,807,27.565,27.565,1,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 175k,6,0.25,0.085,0,0,98.604364,-1.125,0.625,320,0,0,0,0,0,0,0.0068,8,6.036,4.958,4.09,5.39,32.53,8029.83,0,-0.3241,-0.139636,0,1
1931706,guaranteedrate,compass,0,7,436800,436800,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,804,80,80,1,0,wi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,very low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.135,0,0,102.030369,-0.375,0.000122,320,0,0,0,0,0,0,0.0094,4,4.388,2.432,2.74,4.24,44.3,14972.3,0,-0.3241,-0.019631,0,1
1931707,guaranteedrate,compass,0,7,197910,197910,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,798,90,90,1,0,il,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.135,0,0,101.997087,-0.25,0.6875,320,0,0,0,0,0,0,0.0063,5,5.336,3.872,3.23,4.73,31.43,14924.81,0,-0.3241,0.000087,0,1
1931708,guaranteedrate,compass,0,7,323250,323250,7.875,singlefamily,investment,1,conf,purchase,full,du,770,75,75,1,0,ma,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,nonowner,7,0.25,0.135,0,0,100.366905,-2.375,0.28125,320,0,0,0,0,0,0,0.0172,25,4.364,2.923,2.74,4.24,26.27,39583.94,0,-0.3241,-0.090095,0,1
1931709,guaranteedrate,compass,0,7,310650,310650,7.875,singlefamily,primaryresidence,1,conf,purchase,full,lp,739,95,95,1,0,pa,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7,0.25,0.135,0,0,102.033966,-0.875,0.003125,320,0,0,0,0,0,0,0,4,5.466,4.143,2.74,4.24,39.52,9166,0,-0.3241,-0.010034,0,1
1931710,guaranteedrate,compass,0,7,712500,712500,6.95,singlefamily,primaryresidence,1,conf,purchase,full,du,763,84.071,84.071,1,0,ma,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fnma,buyup,fnf30s,newprod,6,0.25,0,0.23,0,98.545382,-0.625,0.000122,320,0,0,0,0,0,0,0.0101,4,5.068,3.486,4.08,5.67,21.51,29705.51,0,-0.3241,-0.009618,0,1
1931711,guaranteedrate,compass,0,7,111750,111750,6.85,unit2to4,investment,2,conf,purchase,full,lp,775,75,75,1,0,in,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,upper,low,upper middle,0,0,1,security,fglmc,cap,fgf30s,bal 125k,6,0.25,0.11,0,0,97.344701,-2.75,0.90625,320,0,0,0,0,0,0,0,19,5.596,5.622,4.09,5.39,12.21,9567.11,0,-0.3241,-0.220299,0,1
1931712,guaranteedrate,compass,0,7,196800,196800,8,singlefamily,investment,1,conf,purchase,full,lp,744,80,80,1,0,mo,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal 200k,7,0.25,0.25,0.01,0,99.657447,-4.25,0.8125,320,0,0,0,0,0,0,0,6,4.822,3.54,2.61,4.11,46.45,11252.26,0,-0.3241,-0.059553,0,1
1931713,guaranteedrate,compass,0,7,244720,244720,7.125,condo,primaryresidence,1,conf,purchase,full,du,773,92,92,1,0,il,other,other,fixed,360,fnmafixed30,0,0,0,0,1,moderate,middle,lower middle,0,0,1,security,fglmc,buydn,fgf30s,bal 250k,6.5,0.25,0,0,0.115,99.470205,-1.25,0.21875,320,0,1,0,0,0,0,0.0342,32,5.63,4.06,3.74,5.14,43.08,5533.16,0,-0.3241,0.100205,0,1
1931714,guaranteedrate,compass,0,7,108100,108100,7.275,singlefamily,investment,1,conf,purchase,full,du,770,58.91,58.91,1,0,oh,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 110k,6.5,0.25,0.035,0,0,101.371272,-1.125,1.59375,320,0,0,0,0,0,0,0.0219,27,5.632,4.9,3.38,4.78,44.67,12253.6,0,-0.3241,-0.189728,0,1
1931715,guaranteedrate,compass,0,7,165000,165000,7.5,singlefamily,investment,1,conf,purchase,full,du,814,76.744,76.744,1,0,al,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,buyup,fgf30s,bal 175k,6.5,0.25,0.25,0.01,0,98.928957,-3.75,0.875,320,0,0,0,0,0,0,0.0072,11,5.333,4.458,3.1,4.6,23.5,13091.67,0,-0.3241,-0.110043,0,1
1931716,guaranteedrate,compass,0,7,503500,503500,7.4,singlefamily,primaryresidence,1,conf,purchase,full,du,791,95,95,1,0,nc,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,6.5,0.25,0.16,0,0,101.011193,-0.25,0.003125,320,0,0,0,0,0,0,0.0165,4,5.319,3.757,3.23,4.73,41.53,13230.65,0,-0.3241,0.000193,0,1
1931717,guaranteedrate,compass,0,7,581250,581250,7.875,singlefamily,investment,1,conf,purchase,full,du,777,75,75,1,0,or,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,nonowner,7,0.25,0.135,0,0,100.318127,-2.375,0.28125,320,0,0,0,0,0,0,0.0127,11,4.202,2.861,2.74,4.24,40.85,21266.31,0,-0.3241,-0.049873,0,1
1931718,guaranteedrate,compass,0,7,243600,243600,6.775,singlefamily,primaryresidence,1,conf,purchase,full,lp,756,56,56,1,1,oh,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,bal 250k,6,0.25,0.035,0,0,99.437942,0,0.15625,320,0,0,0,0,0,0,0,5,6.312,4.441,4.09,5.39,33.8,11391,0,-0.3241,0.079942,0,1
1931719,guaranteedrate,compass,0,7,315000,315000,7.625,singlefamily,investment,1,conf,refi,full,du,777,40.909,40.909,1,0,ca,cashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,nonowner,6.5,0.25,0.25,0.135,0,100.577539,-1.5,0.15625,320,0,0,0,0,0,0,0.0106,15,5.15,3.596,2.96,4.46,41.83,21266.31,0,-0.3241,-0.020461,0,1
1931720,guaranteedrate,compass,0,7,676000,676000,7.875,singlefamily,primaryresidence,1,conf,refi,full,lp,787,67.94,67.94,1,1,ma,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.135,0,0,101.598553,-0.625,0.000122,320,0,0,0,0,0,0,0,4,3.846,2.097,2.74,4.24,26.51,25039.74,0,-0.3241,-0.040447,0,1
1931721,guaranteedrate,compass,0,7,260000,260000,6.75,singlefamily,primaryresidence,1,conf,purchase,full,lp,717,80,80,1,1,il,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.01,0,0,98.635418,0,0.000122,320,0,1,0,0,0,0,0,39,5.698,3.993,4.09,5.39,47.46,5642,0,-0.3241,-0.259582,0,1
1931722,guaranteedrate,compass,0,7,275000,275000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,809,73.333,73.333,1,1,oh,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 275k,6.5,0.25,0.01,0,0,100.81308,0,0.125,320,0,0,0,0,0,0,0,6,5.326,3.621,3.38,4.78,20.29,14121.38,0,-0.3241,-0.00992,0,1
1931723,guaranteedrate,compass,0,7,140650,140650,7.45,condo,primaryresidence,1,conf,purchase,full,du,722,97,97,1,0,il,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,1,moderate,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 150k,6.5,0.25,0.21,0,0,103.145039,0,1.03125,320,0,1,0,0,0,0,0.1112,4,5.447,4.965,3.23,4.73,30.81,6111.12,0,-0.3241,0.050039,0,1
1931724,guaranteedrate,compass,0,7,1042500,1042500,7.875,singlefamily,investment,1,conf,purchase,full,du,684,75,75,1,0,hi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fnma,buyup,fnf30s,nonowner,7,0.25,0,0.155,0,99.427969,-3.25,0.28125,320,0,0,0,0,0,0,0.1034,27,4.613,3.069,3.131,4.362,33.21,22913.15,0,-0.3241,-0.000031,0,1
1931725,guaranteedrate,compass,0,7,175000,175000,7.625,unit2to4,investment,2,conf,purchase,full,du,780,70,70,1,0,nc,other,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,buyup,fgf30s,bal 175k,6.5,0.25,0.25,0.135,0,101.30069,-2,0.875,320,0,0,0,0,0,0,0.0082,25,5.859,4.896,2.96,4.46,29.64,7291.67,0,-0.3241,-0.07031,0,1
1931726,guaranteedrate,compass,0,7,260000,260000,7,condo,secondhome,1,conf,purchase,full,du,693,43.333,43.333,0,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,fico <700,6,0.25,0.25,0.01,0,98.431593,-1.125,0.003125,320,0,0,0,0,0,0,0.1536,14,4.953,4.387,3.77,5.07,49.73,7916.67,0,-0.3241,-0.060407,0,1
1931727,guaranteedrate,compass,0,7,541500,541500,7.425,unit2to4,investment,4,conf,purchase,full,lp,733,75,75,1,0,ma,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,moderate,low,upper middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.185,0,0,98.187032,-3.25,0.15625,320,0,0,0,0,0,0,0,11,5.145,3.647,3.23,4.73,35.94,6422.84,0,-0.3241,-0.019968,0,1
1931728,guaranteedrate,compass,0,7,650900,650900,6.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,723,92,92,1,0,ga,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,5.5,0.25,0.25,0.01,0,96.449062,-0.875,0.000122,320,0,0,0,0,0,0,0,4,5.892,4.225,4.43,5.63,44.07,19362.33,0,-0.3241,0.010062,0,1
1931729,guaranteedrate,compass,0,7,640000,640000,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,653,68.085,68.085,1,0,nj,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,fico <700,7,0.25,0.135,0,0,101.480361,-1.125,0.003125,320,0,0,0,0,0,0,0.0847,4,4.848,3.051,2.74,4.24,28.31,42539.96,0,-0.3241,0.010361,0,1
1931730,guaranteedrate,compass,0,7,345000,345000,7.875,unit2to4,investment,2,conf,purchase,full,lp,772,75,75,1,0,pa,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,7,0.25,0.135,0,0,100.714929,-2.75,0.28125,320,0,0,0,0,0,0,0,25,6.373,4.549,2.74,4.24,48.05,8921.92,0,-0.3241,0.009929,0,1
1931731,guaranteedrate,compass,0,7,726200,726200,7.125,singlefamily,primaryresidence,1,conf,purchase,full,lp,805,72.62,72.62,1,0,ga,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,buydn,fgf30s,newprod,6.5,0.25,0,0,0.115,100.086715,0,0.000122,320,0,0,0,0,0,0,0,5,5.458,3.472,3.74,5.14,43.51,19858.21,0,-0.3241,0.039715,0,1
1931732,guaranteedrate,compass,0,7,60800,60800,7.5,singlefamily,investment,1,conf,purchase,full,lp,708,80,80,1,0,wv,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal  85k,6.5,0.25,0.25,0.01,0,98.183528,-4.75,1.9375,320,0,0,0,0,0,0,0,15,2.558,4.01,3.1,4.6,29.45,7065.43,0,-0.3241,-0.470472,0,1
1931733,guaranteedrate,compass,0,7,240000,240000,6.975,singlefamily,primaryresidence,1,conf,purchase,full,du,726,80,80,1,1,il,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,high,lower middle,1,1,1,security,fnma,buyup,fnf30s,bal 250k,6,0.25,0.005,0.25,0,99.549052,0,0.15625,320,0,1,0,0,0,0,0.561,55,5.537,3.801,4.08,5.67,46.17,4925.58,0,-0.3241,-0.069948,0,1
1931735,guaranteedrate,compass,0,7,180000,180000,6.75,singlefamily,secondhome,1,conf,purchase,full,du,759,54.545,54.545,1,1,oh,other,other,fixed,360,fnmafixed30,0,0,0,0,1,middle,moderate,low,0,0,1,security,fnma,buyup,fnf30s,bal 200k,6,0.25,0,0.03,0,97.923344,-1.125,0.375,320,0,0,0,0,0,0,0.0105,33,6.381,4.725,4.18,5.81,33.98,6578.9,0,-0.3241,0.100344,0,1
1931736,guaranteedrate,compass,0,7,128000,128000,7.4,singlefamily,primaryresidence,1,conf,purchase,full,lp,763,80,80,1,0,in,other,other,fixed,360,fhlmcfixed30homepossible,0,0,0,1,1,moderate,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 150k,6.5,0.25,0.16,0,0,102.770413,0,1.03125,320,0,1,0,1,0,1,0,4,5.106,4.729,3.23,4.73,40.34,5102.93,0,-0.3241,0.080413,0,1
1931737,guaranteedrate,compass,0,7,92250,92250,7.125,singlefamily,investment,1,conf,refi,full,lp,758,75,75,1,0,ga,nocashout,other,fixed,360,fhlmcfixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,buydn,fgf30s,bal 110k,6.5,0.25,0,0,0.115,98.606159,-2.875,1.59375,320,0,0,0,0,0,0,0,12,4.679,4.461,3.74,5.14,41.15,7582.81,0,-0.3241,-0.249841,0,1
1931738,guaranteedrate,compass,0,7,210000,210000,7.475,unit2to4,primaryresidence,2,conf,purchase,full,du,745,80,80,1,0,ma,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,high,very low,0,1,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.235,0,0,102.556298,0,0.5,320,0,0,0,0,0,0,0.0164,5,5.214,4.444,3.23,4.73,18.35,10650.04,0,-0.3241,0.110298,0,1
1931739,guaranteedrate,compass,0,7,252000,252000,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,782,80,80,1,1,il,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 275k,7,0.25,0.135,0,0,102.368507,-0.375,0.1875,320,0,0,0,0,0,0,0.0074,5,4.713,2.939,2.74,4.24,20.86,14628.75,0,-0.3241,-0.010493,0,1
1931740,guaranteedrate,compass,0,7,400000,400000,7.35,singlefamily,primaryresidence,1,conf,purchase,full,du,792,50.314,50.314,1,1,co,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.11,0,0,100.853481,0,0.000122,320,0,0,0,0,0,0,0.0054,4,4.761,3.077,3.38,4.78,22.46,15000,0,-0.3241,0.020481,0,1
1931742,guaranteedrate,compass,0,7,456000,456000,7.85,singlefamily,primaryresidence,1,conf,purchase,full,du,763,80,80,1,1,ri,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.11,0,0,101.619474,-0.625,0.000122,320,0,0,0,0,0,0,0.0176,4,4.026,2.365,2.82,4.32,39.13,11723.88,0,-0.3241,-0.069526,0,1
1931743,guaranteedrate,compass,0,7,204000,204000,7.325,condo,primaryresidence,1,conf,purchase,full,du,743,80,80,1,1,il,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,middle,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.085,0,0,101.48572,0,0.5,320,0,1,0,1,0,1,0.0332,4,5.358,3.775,3.38,4.78,39.91,6735.55,0,-0.3241,0.13972,0,1
1931744,guaranteedrate,compass,0,7,445000,445000,6.375,singlefamily,primaryresidence,1,conf,purchase,full,du,710,55.625,55.625,0,0,ut,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,5.5,0.25,0.135,0,0,96.619154,0,0.000122,320,0,0,0,0,0,0,0.0649,1,5.156,4.329,4.63,5.83,19.26,20597.5,0,-0.3241,-0.029846,0,1
1931745,guaranteedrate,compass,0,7,172500,172500,7.625,singlefamily,investment,1,conf,purchase,full,du,700,75,75,1,0,fl,other,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,moderate,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal 175k,6.5,0.25,0.25,0.135,0,99.91143,-3,0.875,320,0,0,0,0,0,0,0.0928,39,5.121,4.093,2.96,4.46,32.09,11900.01,0,-0.3241,-0.09957,0,1
1931746,guaranteedrate,compass,0,7,279000,279000,7.125,singlefamily,primaryresidence,1,conf,purchase,full,du,704,90,90,1,0,in,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,0,middle,middle,lower middle,1,0,1,security,fnma,buydn,fnf30s,newprod,6.5,0.25,0,0,0.095,99.923209,0,0.000122,320,0,1,0,0,0,0,0.7419,4,5.347,4.123,3.86,5.37,47.26,6346.5,0,-0.3241,-0.239791,0,1
1931747,guaranteedrate,compass,0,7,147250,147250,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,702,95,95,1,0,tx,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,buyup,fgf30s,bal 150k,6.5,0.25,0.25,0.135,0,102.485245,-1.125,1.03125,320,0,0,0,1,1,0,0.154,5,5.123,4.736,2.96,4.46,27.63,6593.33,0,-0.3241,0.200245,0,1
1931748,guaranteedrate,compass,0,7,558150,558150,7.3,singlefamily,investment,1,conf,purchase,full,du,784,75,75,1,0,nc,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.06,0,0,98.836349,-2.125,0.15625,320,0,0,0,0,0,0,0.0069,25,5.147,3.363,3.38,4.78,22.15,11134.7,0,-0.3241,-0.049651,0,1
1931750,guaranteedrate,compass,0,7,116250,116250,7.5,unit2to4,investment,2,conf,purchase,full,du,721,75,75,1,0,oh,other,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,low,upper middle,0,0,1,security,fglmc,buyup,fgf30s,bal 125k,6.5,0.25,0.25,0.01,0,100.032275,-3.25,1.3125,320,0,0,0,0,0,0,0.0954,21,5.332,5.109,3.1,4.6,34.01,12500.02,0,-0.3241,-0.169725,0,1
1931751,guaranteedrate,compass,0,7,163800,163800,7,singlefamily,investment,1,conf,refi,full,lp,707,70,70,0,0,il,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,buydn,fgf30s,bal 175k,6.5,0.25,0,0,0.24,96.822718,-3.25,0.875,320,0,0,0,0,0,0,0,18,4.466,4.264,3.77,5.07,37.09,15573.14,0,-0.3241,-0.140282,0,1
